node_id,class,service_type,m,mu
100391,2,IS,,0.28596197917230937
100391,3,IS,,0.28596197917230937
100391,4,IS,,0.28596197917230937
100392,1,IS,,0.24980511556141383
100392,2,IS,,0.24980511556141383
100392,3,IS,,0.24980511556141383
100392,4,IS,,0.24980511556141383
100393,1,IS,,0.26989766652983743
100393,2,IS,,0.26989766652983743
100393,3,IS,,0.26989766652983743
100393,4,IS,,0.26989766652983743
100394,1,IS,,0.25344113817297714
100394,2,IS,,0.25344113817297714
100394,3,IS,,0.25344113817297714
100394,4,IS,,0.25344113817297714
100395,1,IS,,0.23167211812622998
100395,2,IS,,0.23167211812622998
100395,3,IS,,0.23167211812622998
100395,4,IS,,0.23167211812622998
100396,1,IS,,0.2174629337078189
100396,2,IS,,0.2174629337078189
100396,3,IS,,0.2174629337078189
100396,4,IS,,0.2174629337078189
100397,1,IS,,0.19967877164622302
100397,2,IS,,0.19967877164622302
100397,3,IS,,0.19967877164622302
100397,4,IS,,0.19967877164622302
100398,1,IS,,0.18138829533690795
100398,2,IS,,0.18138829533690795
100398,3,IS,,0.18138829533690795
100398,4,IS,,0.18138829533690795
100399,1,IS,,0.15863861953300148
100399,2,IS,,0.15863861953300148
100399,3,IS,,0.15863861953300148
100399,4,IS,,0.15863861953300148
100400,1,IS,,0.26452404083397746
100400,2,IS,,0.26452404083397746
100400,3,IS,,0.26452404083397746
100400,4,IS,,0.26452404083397746
100401,1,IS,,0.2586356505094121
100401,2,IS,,0.2586356505094121
100401,3,IS,,0.2586356505094121
100401,4,IS,,0.2586356505094121
100402,1,IS,,0.18656211483133212
100402,2,IS,,0.18656211483133212
100402,3,IS,,0.18656211483133212
100402,4,IS,,0.18656211483133212
100403,1,IS,,0.2115227664611523
100403,2,IS,,0.2115227664611523
100403,3,IS,,0.2115227664611523
100403,4,IS,,0.2115227664611523
100404,1,IS,,0.3132119793119583
100404,2,IS,,0.3132119793119583
100404,3,IS,,0.3132119793119583
100404,4,IS,,0.3132119793119583
100405,1,IS,,0.30371144516942045
100405,2,IS,,0.30371144516942045
100405,3,IS,,0.30371144516942045
100405,4,IS,,0.30371144516942045
100406,1,IS,,0.25299950910975044
100406,2,IS,,0.25299950910975044
100406,3,IS,,0.25299950910975044
100406,4,IS,,0.25299950910975044
100407,1,IS,,0.24355042996918955
100407,2,IS,,0.24355042996918955
100407,3,IS,,0.24355042996918955
100407,4,IS,,0.24355042996918955
100408,1,IS,,0.22439840841733988
100408,2,IS,,0.22439840841733988
100408,3,IS,,0.22439840841733988
100408,4,IS,,0.22439840841733988
100409,1,IS,,0.21130380413715516
100409,2,IS,,0.21130380413715516
100409,3,IS,,0.21130380413715516
100409,4,IS,,0.21130380413715516
100410,1,IS,,0.21283149373049629
100410,2,IS,,0.21283149373049629
100410,3,IS,,0.21283149373049629
100410,4,IS,,0.21283149373049629
100411,1,IS,,0.40211600127970576
100411,2,IS,,0.40211600127970576
100411,3,IS,,0.40211600127970576
100411,4,IS,,0.40211600127970576
100412,1,IS,,0.3989796225358227
100412,2,IS,,0.3989796225358227
100412,3,IS,,0.3989796225358227
100412,4,IS,,0.3989796225358227
100413,1,IS,,0.17481193292233196
100413,2,IS,,0.17481193292233196
100413,3,IS,,0.17481193292233196
100413,4,IS,,0.17481193292233196
100414,1,IS,,1.048584676398055
100414,2,IS,,1.048584676398055
100414,3,IS,,1.048584676398055
100414,4,IS,,1.048584676398055
100415,1,IS,,0.6883789200299666
100415,2,IS,,0.6883789200299666
100415,3,IS,,0.6883789200299666
100415,4,IS,,0.6883789200299666
100416,1,IS,,0.9381728191738502
100416,2,IS,,0.9381728191738502
100416,3,IS,,0.9381728191738502
100416,4,IS,,0.9381728191738502
100417,1,IS,,0.14895856781968503
100417,2,IS,,0.14895856781968503
100417,3,IS,,0.14895856781968503
100417,4,IS,,0.14895856781968503
100418,1,IS,,inf
100418,2,IS,,inf
100418,3,IS,,inf
100418,4,IS,,inf
100419,1,IS,,0.33923729465195346
100419,2,IS,,0.33923729465195346
100419,3,IS,,0.33923729465195346
100419,4,IS,,0.33923729465195346
100420,1,IS,,0.6593921140441592
100420,2,IS,,0.6593921140441592
100420,3,IS,,0.6593921140441592
100420,4,IS,,0.6593921140441592
100421,1,IS,,0.666602696486642
100421,2,IS,,0.666602696486642
100421,3,IS,,0.666602696486642
100421,4,IS,,0.666602696486642
100422,1,IS,,0.6371342626288092
100422,2,IS,,0.6371342626288092
100422,3,IS,,0.6371342626288092
100422,4,IS,,0.6371342626288092
100423,1,IS,,0.8848814650372887
100423,2,IS,,0.8848814650372887
100423,3,IS,,0.8848814650372887
100423,4,IS,,0.8848814650372887
100424,1,IS,,0.9239030553235524
100424,2,IS,,0.9239030553235524
100424,3,IS,,0.9239030553235524
100424,4,IS,,0.9239030553235524
100425,1,IS,,0.7008046260336421
100425,2,IS,,0.7008046260336421
100425,3,IS,,0.7008046260336421
100425,4,IS,,0.7008046260336421
100426,1,IS,,0.8937583914863675
100426,2,IS,,0.8937583914863675
100426,3,IS,,0.8937583914863675
100426,4,IS,,0.8937583914863675
100427,1,IS,,0.821357003524682
100427,2,IS,,0.821357003524682
100427,3,IS,,0.821357003524682
100427,4,IS,,0.821357003524682
100428,1,IS,,0.9991679468403529
100428,2,IS,,0.9991679468403529
100428,3,IS,,0.9991679468403529
100428,4,IS,,0.9991679468403529
100429,1,IS,,0.9801872844006383
100429,2,IS,,0.9801872844006383
100429,3,IS,,0.9801872844006383
100429,4,IS,,0.9801872844006383
100430,1,IS,,0.9797897929128506
100430,2,IS,,0.9797897929128506
100430,3,IS,,0.9797897929128506
100430,4,IS,,0.9797897929128506
100431,1,IS,,0.8851951943746932
100431,2,IS,,0.8851951943746932
100431,3,IS,,0.8851951943746932
100431,4,IS,,0.8851951943746932
100432,1,IS,,0.9457032096513164
100432,2,IS,,0.9457032096513164
100432,3,IS,,0.9457032096513164
100432,4,IS,,0.9457032096513164
100433,1,IS,,0.901686799523509
100433,2,IS,,0.901686799523509
100433,3,IS,,0.901686799523509
100433,4,IS,,0.901686799523509
100434,1,IS,,0.9468681631686916
100434,2,IS,,0.9468681631686916
100434,3,IS,,0.9468681631686916
100434,4,IS,,0.9468681631686916
100435,1,IS,,0.9193222315040547
100435,2,IS,,0.9193222315040547
100435,3,IS,,0.9193222315040547
100435,4,IS,,0.9193222315040547
100436,1,IS,,0.8724141546406917
100436,2,IS,,0.8724141546406917
100436,3,IS,,0.8724141546406917
100436,4,IS,,0.8724141546406917
100437,1,IS,,0.8556675100174527
100437,2,IS,,0.8556675100174527
100437,3,IS,,0.8556675100174527
100437,4,IS,,0.8556675100174527
100438,1,IS,,0.821008448457285
100438,2,IS,,0.821008448457285
100438,3,IS,,0.821008448457285
100438,4,IS,,0.821008448457285
100439,1,IS,,0.8480943920815854
100439,2,IS,,0.8480943920815854
100439,3,IS,,0.8480943920815854
100439,4,IS,,0.8480943920815854
100440,1,IS,,0.7072729497560908
100440,2,IS,,0.7072729497560908
100440,3,IS,,0.7072729497560908
100440,4,IS,,0.7072729497560908
100441,1,IS,,0.8038971752607718
100441,2,IS,,0.8038971752607718
100441,3,IS,,0.8038971752607718
100441,4,IS,,0.8038971752607718
100442,1,IS,,0.7425472109522933
100442,2,IS,,0.7425472109522933
100442,3,IS,,0.7425472109522933
100442,4,IS,,0.7425472109522933
100443,1,IS,,0.7182690226159532
100443,2,IS,,0.7182690226159532
100443,3,IS,,0.7182690226159532
100443,4,IS,,0.7182690226159532
100444,1,IS,,1.042349442202054
100444,2,IS,,1.042349442202054
100444,3,IS,,1.042349442202054
100444,4,IS,,1.042349442202054
100445,1,IS,,1.0649929704180368
100445,2,IS,,1.0649929704180368
100445,3,IS,,1.0649929704180368
100445,4,IS,,1.0649929704180368
100446,1,IS,,1.033335321363727
100446,2,IS,,1.033335321363727
100446,3,IS,,1.033335321363727
100446,4,IS,,1.033335321363727
100447,1,IS,,1.0159943461499223
100447,2,IS,,1.0159943461499223
100447,3,IS,,1.0159943461499223
100447,4,IS,,1.0159943461499223
100448,1,IS,,0.9665703831849692
100448,2,IS,,0.9665703831849692
100448,3,IS,,0.9665703831849692
100448,4,IS,,0.9665703831849692
100449,1,IS,,0.9690269979964224
100449,2,IS,,0.9690269979964224
100449,3,IS,,0.9690269979964224
100449,4,IS,,0.9690269979964224
100450,1,IS,,1.0392305176547927
100450,2,IS,,1.0392305176547927
100450,3,IS,,1.0392305176547927
100450,4,IS,,1.0392305176547927
100451,1,IS,,1.0216530760588645
100451,2,IS,,1.0216530760588645
100451,3,IS,,1.0216530760588645
100451,4,IS,,1.0216530760588645
100452,1,IS,,1.0123778289578398
100452,2,IS,,1.0123778289578398
100452,3,IS,,1.0123778289578398
100452,4,IS,,1.0123778289578398
100453,1,IS,,1.0211763400983547
100453,2,IS,,1.0211763400983547
100453,3,IS,,1.0211763400983547
100453,4,IS,,1.0211763400983547
100454,1,IS,,0.9922646890301587
100454,2,IS,,0.9922646890301587
100454,3,IS,,0.9922646890301587
100454,4,IS,,0.9922646890301587
100455,1,IS,,0.9566505299218072
100455,2,IS,,0.9566505299218072
100455,3,IS,,0.9566505299218072
100455,4,IS,,0.9566505299218072
100456,1,IS,,0.9310917656912547
100456,2,IS,,0.9310917656912547
100456,3,IS,,0.9310917656912547
100456,4,IS,,0.9310917656912547
100457,1,IS,,0.9189209425943313
100457,2,IS,,0.9189209425943313
100457,3,IS,,0.9189209425943313
100457,4,IS,,0.9189209425943313
100458,1,IS,,0.978849770328932
100458,2,IS,,0.978849770328932
100458,3,IS,,0.978849770328932
100458,4,IS,,0.978849770328932
100459,1,IS,,0.9495294704720699
100459,2,IS,,0.9495294704720699
100459,3,IS,,0.9495294704720699
100459,4,IS,,0.9495294704720699
100460,1,IS,,0.8965773954212075
100460,2,IS,,0.8965773954212075
100460,3,IS,,0.8965773954212075
100460,4,IS,,0.8965773954212075
100461,1,IS,,0.8805644930638741
100461,2,IS,,0.8805644930638741
100461,3,IS,,0.8805644930638741
100461,4,IS,,0.8805644930638741
100462,1,IS,,1.0271975182604154
100462,2,IS,,1.0271975182604154
100462,3,IS,,1.0271975182604154
100462,4,IS,,1.0271975182604154
100463,1,IS,,1.0850170461431836
100463,2,IS,,1.0850170461431836
100463,3,IS,,1.0850170461431836
100463,4,IS,,1.0850170461431836
100464,1,IS,,1.0205914753937746
100464,2,IS,,1.0205914753937746
100464,3,IS,,1.0205914753937746
100464,4,IS,,1.0205914753937746
100465,1,IS,,1.031591304587442
100465,2,IS,,1.031591304587442
100465,3,IS,,1.031591304587442
100465,4,IS,,1.031591304587442
100466,1,IS,,1.0138319911425269
100466,2,IS,,1.0138319911425269
100466,3,IS,,1.0138319911425269
100466,4,IS,,1.0138319911425269
100467,1,IS,,0.9910810923317149
100467,2,IS,,0.9910810923317149
100467,3,IS,,0.9910810923317149
100467,4,IS,,0.9910810923317149
100468,1,IS,,0.9454261635021134
100468,2,IS,,0.9454261635021134
100468,3,IS,,0.9454261635021134
100468,4,IS,,0.9454261635021134
100469,1,IS,,0.9920279216387721
100469,2,IS,,0.9920279216387721
100469,3,IS,,0.9920279216387721
100469,4,IS,,0.9920279216387721
100470,1,IS,,1.0526565659448
100470,2,IS,,1.0526565659448
100470,3,IS,,1.0526565659448
100470,4,IS,,1.0526565659448
100471,1,IS,,1.029940934227603
100471,2,IS,,1.029940934227603
100471,3,IS,,1.029940934227603
100471,4,IS,,1.029940934227603
100472,1,IS,,1.0320783779092557
100472,2,IS,,1.0320783779092557
100472,3,IS,,1.0320783779092557
100472,4,IS,,1.0320783779092557
100473,1,IS,,1.0211402890922936
100473,2,IS,,1.0211402890922936
100473,3,IS,,1.0211402890922936
100473,4,IS,,1.0211402890922936
100474,1,IS,,1.0190530519820233
100474,2,IS,,1.0190530519820233
100474,3,IS,,1.0190530519820233
100474,4,IS,,1.0190530519820233
100475,1,IS,,1.0063939993599815
100475,2,IS,,1.0063939993599815
100475,3,IS,,1.0063939993599815
100475,4,IS,,1.0063939993599815
100476,1,IS,,0.9708700196653489
100476,2,IS,,0.9708700196653489
100476,3,IS,,0.9708700196653489
100476,4,IS,,0.9708700196653489
100477,1,IS,,0.9448972128689932
100477,2,IS,,0.9448972128689932
100477,3,IS,,0.9448972128689932
100477,4,IS,,0.9448972128689932
100478,1,IS,,0.9621099398200453
100478,2,IS,,0.9621099398200453
100478,3,IS,,0.9621099398200453
100478,4,IS,,0.9621099398200453
100479,1,IS,,0.9464284893784037
100479,2,IS,,0.9464284893784037
100479,3,IS,,0.9464284893784037
100479,4,IS,,0.9464284893784037
100480,1,IS,,0.9201264228431246
100480,2,IS,,0.9201264228431246
100480,3,IS,,0.9201264228431246
100480,4,IS,,0.9201264228431246
100481,1,IS,,0.8900284179970542
100481,2,IS,,0.8900284179970542
100481,3,IS,,0.8900284179970542
100481,4,IS,,0.8900284179970542
100482,1,IS,,0.8300372742810248
100482,2,IS,,0.8300372742810248
100482,3,IS,,0.8300372742810248
100482,4,IS,,0.8300372742810248
100483,1,IS,,0.8832928460916406
100483,2,IS,,0.8832928460916406
100483,3,IS,,0.8832928460916406
100483,4,IS,,0.8832928460916406
100484,1,IS,,0.8365811050817034
100484,2,IS,,0.8365811050817034
100484,3,IS,,0.8365811050817034
100484,4,IS,,0.8365811050817034
100485,1,IS,,0.8381749365195755
100485,2,IS,,0.8381749365195755
100485,3,IS,,0.8381749365195755
100485,4,IS,,0.8381749365195755
100486,1,IS,,0.8376395916822159
100486,2,IS,,0.8376395916822159
100486,3,IS,,0.8376395916822159
100486,4,IS,,0.8376395916822159
100487,1,IS,,0.773456761170461
100487,2,IS,,0.773456761170461
100487,3,IS,,0.773456761170461
100487,4,IS,,0.773456761170461
100488,1,IS,,0.7475451187202186
100488,2,IS,,0.7475451187202186
100488,3,IS,,0.7475451187202186
100488,4,IS,,0.7475451187202186
100489,1,IS,,0.76932714456027
100489,2,IS,,0.76932714456027
100489,3,IS,,0.76932714456027
100489,4,IS,,0.76932714456027
100490,1,IS,,0.7438898015502846
100490,2,IS,,0.7438898015502846
100490,3,IS,,0.7438898015502846
100490,4,IS,,0.7438898015502846
100491,1,IS,,0.7061706219346585
100491,2,IS,,0.7061706219346585
100491,3,IS,,0.7061706219346585
100491,4,IS,,0.7061706219346585
100492,1,IS,,0.781853099951884
100492,2,IS,,0.781853099951884
100492,3,IS,,0.781853099951884
100492,4,IS,,0.781853099951884
100493,1,IS,,0.7465512227834616
100493,2,IS,,0.7465512227834616
100493,3,IS,,0.7465512227834616
100493,4,IS,,0.7465512227834616
100494,1,IS,,0.9771757970678451
100494,2,IS,,0.9771757970678451
100494,3,IS,,0.9771757970678451
100494,4,IS,,0.9771757970678451
100495,1,IS,,0.9691940237315645
100495,2,IS,,0.9691940237315645
100495,3,IS,,0.9691940237315645
100495,4,IS,,0.9691940237315645
100496,1,IS,,0.9399672620817354
100496,2,IS,,0.9399672620817354
100496,3,IS,,0.9399672620817354
100496,4,IS,,0.9399672620817354
100497,1,IS,,0.9610948112521983
100497,2,IS,,0.9610948112521983
100497,3,IS,,0.9610948112521983
100497,4,IS,,0.9610948112521983
100498,1,IS,,0.9456535453323169
100498,2,IS,,0.9456535453323169
100498,3,IS,,0.9456535453323169
100498,4,IS,,0.9456535453323169
100499,1,IS,,0.9257767186306904
100499,2,IS,,0.9257767186306904
100499,3,IS,,0.9257767186306904
100499,4,IS,,0.9257767186306904
100500,1,IS,,0.8967362819785161
100500,2,IS,,0.8967362819785161
100500,3,IS,,0.8967362819785161
100500,4,IS,,0.8967362819785161
100501,1,IS,,0.918099660927289
100501,2,IS,,0.918099660927289
100501,3,IS,,0.918099660927289
100501,4,IS,,0.918099660927289
100502,1,IS,,0.8945175783341363
100502,2,IS,,0.8945175783341363
100502,3,IS,,0.8945175783341363
100502,4,IS,,0.8945175783341363
100503,1,IS,,0.9045472607894479
100503,2,IS,,0.9045472607894479
100503,3,IS,,0.9045472607894479
100503,4,IS,,0.9045472607894479
100504,1,IS,,0.7296266482085144
100504,2,IS,,0.7296266482085144
100504,3,IS,,0.7296266482085144
100504,4,IS,,0.7296266482085144
100505,1,IS,,0.9004574298291699
100505,2,IS,,0.9004574298291699
100505,3,IS,,0.9004574298291699
100505,4,IS,,0.9004574298291699
100506,1,IS,,0.8647145068267609
100506,2,IS,,0.8647145068267609
100506,3,IS,,0.8647145068267609
100506,4,IS,,0.8647145068267609
100507,1,IS,,0.8893925508212127
100507,2,IS,,0.8893925508212127
100507,3,IS,,0.8893925508212127
100507,4,IS,,0.8893925508212127
100508,1,IS,,0.8037921878620606
100508,2,IS,,0.8037921878620606
100508,3,IS,,0.8037921878620606
100508,4,IS,,0.8037921878620606
100509,1,IS,,0.850100438303861
100509,2,IS,,0.850100438303861
100509,3,IS,,0.850100438303861
100509,4,IS,,0.850100438303861
100510,1,IS,,0.8626706660970366
100510,2,IS,,0.8626706660970366
100510,3,IS,,0.8626706660970366
100510,4,IS,,0.8626706660970366
100511,1,IS,,0.7187996900202128
100511,2,IS,,0.7187996900202128
100511,3,IS,,0.7187996900202128
100511,4,IS,,0.7187996900202128
100512,1,IS,,0.8624563846611168
100512,2,IS,,0.8624563846611168
100512,3,IS,,0.8624563846611168
100512,4,IS,,0.8624563846611168
100513,1,IS,,0.8525022122682069
100513,2,IS,,0.8525022122682069
100513,3,IS,,0.8525022122682069
100513,4,IS,,0.8525022122682069
100514,1,IS,,0.8445011103789917
100514,2,IS,,0.8445011103789917
100514,3,IS,,0.8445011103789917
100514,4,IS,,0.8445011103789917
100515,1,IS,,0.8547111357181574
100515,2,IS,,0.8547111357181574
100515,3,IS,,0.8547111357181574
100515,4,IS,,0.8547111357181574
100516,1,IS,,0.830976206877261
100516,2,IS,,0.830976206877261
100516,3,IS,,0.830976206877261
100516,4,IS,,0.830976206877261
100517,1,IS,,0.7831051373855501
100517,2,IS,,0.7831051373855501
100517,3,IS,,0.7831051373855501
100517,4,IS,,0.7831051373855501
100518,1,IS,,0.8305462848303354
100518,2,IS,,0.8305462848303354
100518,3,IS,,0.8305462848303354
100518,4,IS,,0.8305462848303354
100519,1,IS,,0.6933362873647693
100519,2,IS,,0.6933362873647693
100519,3,IS,,0.6933362873647693
100519,4,IS,,0.6933362873647693
100520,1,IS,,0.6133429903336056
100520,2,IS,,0.6133429903336056
100520,3,IS,,0.6133429903336056
100520,4,IS,,0.6133429903336056
100521,1,IS,,0.8534950905198683
100521,2,IS,,0.8534950905198683
100521,3,IS,,0.8534950905198683
100521,4,IS,,0.8534950905198683
100522,1,IS,,0.8437033648615754
100522,2,IS,,0.8437033648615754
100522,3,IS,,0.8437033648615754
100522,4,IS,,0.8437033648615754
100523,1,IS,,0.8205269400801792
100523,2,IS,,0.8205269400801792
100523,3,IS,,0.8205269400801792
100523,4,IS,,0.8205269400801792
100524,1,IS,,0.8448425710750301
100524,2,IS,,0.8448425710750301
100524,3,IS,,0.8448425710750301
100524,4,IS,,0.8448425710750301
100525,1,IS,,0.798219804431278
100525,2,IS,,0.798219804431278
100525,3,IS,,0.798219804431278
100525,4,IS,,0.798219804431278
100526,1,IS,,0.7552439957714581
100526,2,IS,,0.7552439957714581
100526,3,IS,,0.7552439957714581
100526,4,IS,,0.7552439957714581
100527,1,IS,,0.7437144461710345
100527,2,IS,,0.7437144461710345
100527,3,IS,,0.7437144461710345
100527,4,IS,,0.7437144461710345
100528,1,IS,,0.7275681068298753
100528,2,IS,,0.7275681068298753
100528,3,IS,,0.7275681068298753
100528,4,IS,,0.7275681068298753
100529,1,IS,,0.6748517186124593
100529,2,IS,,0.6748517186124593
100529,3,IS,,0.6748517186124593
100529,4,IS,,0.6748517186124593
100530,1,IS,,0.7088510844238158
100530,2,IS,,0.7088510844238158
100530,3,IS,,0.7088510844238158
100530,4,IS,,0.7088510844238158
100531,1,IS,,0.6789194623925626
100531,2,IS,,0.6789194623925626
100531,3,IS,,0.6789194623925626
100531,4,IS,,0.6789194623925626
100532,1,IS,,0.665846699437559
100532,2,IS,,0.665846699437559
100532,3,IS,,0.665846699437559
100532,4,IS,,0.665846699437559
100533,1,IS,,0.6257896009207193
100533,2,IS,,0.6257896009207193
100533,3,IS,,0.6257896009207193
100533,4,IS,,0.6257896009207193
100534,1,IS,,0.5695230995849867
100534,2,IS,,0.5695230995849867
100534,3,IS,,0.5695230995849867
100534,4,IS,,0.5695230995849867
100535,1,IS,,0.5599730666427781
100535,2,IS,,0.5599730666427781
100535,3,IS,,0.5599730666427781
100535,4,IS,,0.5599730666427781
100536,1,IS,,0.47519400948307117
100536,2,IS,,0.47519400948307117
100536,3,IS,,0.47519400948307117
100536,4,IS,,0.47519400948307117
100537,1,IS,,0.5506017225055844
100537,2,IS,,0.5506017225055844
100537,3,IS,,0.5506017225055844
100537,4,IS,,0.5506017225055844
100538,1,IS,,0.5244435940977501
100538,2,IS,,0.5244435940977501
100538,3,IS,,0.5244435940977501
100538,4,IS,,0.5244435940977501
100539,1,IS,,0.5417772497740042
100539,2,IS,,0.5417772497740042
100539,3,IS,,0.5417772497740042
100539,4,IS,,0.5417772497740042
100540,1,IS,,0.50234637116582
100540,2,IS,,0.50234637116582
100540,3,IS,,0.50234637116582
100540,4,IS,,0.50234637116582
100541,1,IS,,0.489929857330587
100541,2,IS,,0.489929857330587
100541,3,IS,,0.489929857330587
100541,4,IS,,0.489929857330587
100542,1,IS,,0.4576508670090554
100542,2,IS,,0.4576508670090554
100542,3,IS,,0.4576508670090554
100542,4,IS,,0.4576508670090554
100543,1,IS,,0.5248105715168987
100543,2,IS,,0.5248105715168987
100543,3,IS,,0.5248105715168987
100543,4,IS,,0.5248105715168987
100544,1,IS,,0.502507915642985
100544,2,IS,,0.502507915642985
100544,3,IS,,0.502507915642985
100544,4,IS,,0.502507915642985
100545,1,IS,,0.48665229066352317
100545,2,IS,,0.48665229066352317
100545,3,IS,,0.48665229066352317
100545,4,IS,,0.48665229066352317
100546,1,IS,,0.45932807817318555
100546,2,IS,,0.45932807817318555
100546,3,IS,,0.45932807817318555
100546,4,IS,,0.45932807817318555
100547,1,IS,,0.8093268932000086
100547,2,IS,,0.8093268932000086
100547,3,IS,,0.8093268932000086
100547,4,IS,,0.8093268932000086
100548,1,IS,,0.8118866678328082
100548,2,IS,,0.8118866678328082
100548,3,IS,,0.8118866678328082
100548,4,IS,,0.8118866678328082
100549,1,IS,,0.8331998346233328
100549,2,IS,,0.8331998346233328
100549,3,IS,,0.8331998346233328
100549,4,IS,,0.8331998346233328
100550,1,IS,,0.7828064463180971
100550,2,IS,,0.7828064463180971
100550,3,IS,,0.7828064463180971
100550,4,IS,,0.7828064463180971
100551,1,IS,,0.7947752269171716
100551,2,IS,,0.7947752269171716
100551,3,IS,,0.7947752269171716
100551,4,IS,,0.7947752269171716
100552,1,IS,,0.804246957102448
100552,2,IS,,0.804246957102448
100552,3,IS,,0.804246957102448
100552,4,IS,,0.804246957102448
100553,1,IS,,0.7543236222513062
100553,2,IS,,0.7543236222513062
100553,3,IS,,0.7543236222513062
100553,4,IS,,0.7543236222513062
100554,1,IS,,0.7704855301986862
100554,2,IS,,0.7704855301986862
100554,3,IS,,0.7704855301986862
100554,4,IS,,0.7704855301986862
100555,1,IS,,0.770011413384034
100555,2,IS,,0.770011413384034
100555,3,IS,,0.770011413384034
100555,4,IS,,0.770011413384034
100556,1,IS,,0.7537046607254009
100556,2,IS,,0.7537046607254009
100556,3,IS,,0.7537046607254009
100556,4,IS,,0.7537046607254009
100557,1,IS,,0.7340513942735815
100557,2,IS,,0.7340513942735815
100557,3,IS,,0.7340513942735815
100557,4,IS,,0.7340513942735815
100558,1,IS,,0.7530881476492675
100558,2,IS,,0.7530881476492675
100558,3,IS,,0.7530881476492675
100558,4,IS,,0.7530881476492675
100559,1,IS,,0.7101283026060337
100559,2,IS,,0.7101283026060337
100559,3,IS,,0.7101283026060337
100559,4,IS,,0.7101283026060337
100560,1,IS,,0.6213190029886596
100560,2,IS,,0.6213190029886596
100560,3,IS,,0.6213190029886596
100560,4,IS,,0.6213190029886596
100561,1,IS,,0.7193860996616137
100561,2,IS,,0.7193860996616137
100561,3,IS,,0.7193860996616137
100561,4,IS,,0.7193860996616137
100562,1,IS,,0.721026238840353
100562,2,IS,,0.721026238840353
100562,3,IS,,0.721026238840353
100562,4,IS,,0.721026238840353
100563,1,IS,,0.7121183904457911
100563,2,IS,,0.7121183904457911
100563,3,IS,,0.7121183904457911
100563,4,IS,,0.7121183904457911
100564,1,IS,,0.633930245164433
100564,2,IS,,0.633930245164433
100564,3,IS,,0.633930245164433
100564,4,IS,,0.633930245164433
100565,1,IS,,0.6755120081254506
100565,2,IS,,0.6755120081254506
100565,3,IS,,0.6755120081254506
100565,4,IS,,0.6755120081254506
100566,1,IS,,0.6790885351210871
100566,2,IS,,0.6790885351210871
100566,3,IS,,0.6790885351210871
100566,4,IS,,0.6790885351210871
100567,1,IS,,0.5679688832619164
100567,2,IS,,0.5679688832619164
100567,3,IS,,0.5679688832619164
100567,4,IS,,0.5679688832619164
100568,1,IS,,0.6481407088728809
100568,2,IS,,0.6481407088728809
100568,3,IS,,0.6481407088728809
100568,4,IS,,0.6481407088728809
100569,1,IS,,0.6019519908242047
100569,2,IS,,0.6019519908242047
100569,3,IS,,0.6019519908242047
100569,4,IS,,0.6019519908242047
100570,1,IS,,0.6995253598165645
100570,2,IS,,0.6995253598165645
100570,3,IS,,0.6995253598165645
100570,4,IS,,0.6995253598165645
100571,1,IS,,0.6712071633950498
100571,2,IS,,0.6712071633950498
100571,3,IS,,0.6712071633950498
100571,4,IS,,0.6712071633950498
100572,1,IS,,0.6571632777347641
100572,2,IS,,0.6571632777347641
100572,3,IS,,0.6571632777347641
100572,4,IS,,0.6571632777347641
100573,1,IS,,0.6433471293000406
100573,2,IS,,0.6433471293000406
100573,3,IS,,0.6433471293000406
100573,4,IS,,0.6433471293000406
100574,1,IS,,0.6117068813115482
100574,2,IS,,0.6117068813115482
100574,3,IS,,0.6117068813115482
100574,4,IS,,0.6117068813115482
100575,1,IS,,0.6441323642070197
100575,2,IS,,0.6441323642070197
100575,3,IS,,0.6441323642070197
100575,4,IS,,0.6441323642070197
100576,1,IS,,0.5608609766919962
100576,2,IS,,0.5608609766919962
100576,3,IS,,0.5608609766919962
100576,4,IS,,0.5608609766919962
100577,1,IS,,0.7515337310447567
100577,2,IS,,0.7515337310447567
100577,3,IS,,0.7515337310447567
100577,4,IS,,0.7515337310447567
100578,1,IS,,0.6644442564110569
100578,2,IS,,0.6644442564110569
100578,3,IS,,0.6644442564110569
100578,4,IS,,0.6644442564110569
100579,1,IS,,0.6217589677091688
100579,2,IS,,0.6217589677091688
100579,3,IS,,0.6217589677091688
100579,4,IS,,0.6217589677091688
100580,1,IS,,0.5964889221392535
100580,2,IS,,0.5964889221392535
100580,3,IS,,0.5964889221392535
100580,4,IS,,0.5964889221392535
100581,1,IS,,0.5884418831938995
100581,2,IS,,0.5884418831938995
100581,3,IS,,0.5884418831938995
100581,4,IS,,0.5884418831938995
100582,1,IS,,0.5599098355628879
100582,2,IS,,0.5599098355628879
100582,3,IS,,0.5599098355628879
100582,4,IS,,0.5599098355628879
100583,1,IS,,0.5561056275341623
100583,2,IS,,0.5561056275341623
100583,3,IS,,0.5561056275341623
100583,4,IS,,0.5561056275341623
100584,1,IS,,0.6310903106966562
100584,2,IS,,0.6310903106966562
100584,3,IS,,0.6310903106966562
100584,4,IS,,0.6310903106966562
100585,1,IS,,0.5509189664393224
100585,2,IS,,0.5509189664393224
100585,3,IS,,0.5509189664393224
100585,4,IS,,0.5509189664393224
100586,1,IS,,0.6061630751111893
100586,2,IS,,0.6061630751111893
100586,3,IS,,0.6061630751111893
100586,4,IS,,0.6061630751111893
100587,1,IS,,0.6739895316754951
