node,class,lambda0
100568,1,0.13208333333333333
100569,1,0.01633333333333333
100570,1,0.06658333333333333
100571,1,0.07224999999999998
100572,1,0.06241666666666666
100573,1,0.061000000000000006
100574,1,0.0775
100575,1,0.06858333333333333
100576,1,0.0
100577,1,0.019083333333333334
100578,1,0.0
100579,1,0.0715
100580,1,0.05266666666666667
100581,1,0.06316666666666666
100582,1,0.06783333333333333
100583,1,0.06358333333333334
100584,1,0.004
100585,1,0.00925
100586,1,0.007416666666666667
100587,1,0.12516666666666665
100588,1,0.013833333333333333
100589,1,0.07275
100590,1,0.0
100591,1,0.0014999999999999998
100592,1,0.0018333333333333335
100593,1,0.06483333333333333
100594,1,0.4280833333333333
100595,1,0.0
100596,1,0.0825
100597,1,0.0
100598,1,0.13716666666666666
100599,1,0.2833333333333334
100600,1,0.1435833333333333
100601,1,0.2075
100602,1,0.08908333333333333
100603,1,0.09616666666666666
100604,1,0.08625
100605,1,0.0725
100606,1,0.06991666666666667
100607,1,0.07966666666666668
100608,1,0.04425
100609,1,0.040916666666666664
100610,1,0.10633333333333334
100611,1,0.016166666666666666
100612,1,0.05966666666666666
100613,1,0.0775
100614,1,0.05316666666666667
100615,1,0.05541666666666667
100616,1,0.06141666666666666
100617,1,0.044416666666666674
100618,1,0.0675
100619,1,0.049833333333333334
100620,1,0.035333333333333335
100621,1,0.056249999999999994
100622,1,0.0275
100623,1,0.07041666666666667
100624,1,0.0345
100625,1,0.04158333333333333
100626,1,0.0010833333333333333
100627,1,0.018416666666666668
100628,1,0.06275
100629,1,0.026666666666666665
100630,1,0.01375
100631,1,0.07358333333333333
100632,1,0.025916666666666664
100633,1,0.023
100634,1,0.01958333333333333
100635,1,0.027166666666666665
100636,1,0.052333333333333336
100637,1,0.04016666666666666
100638,1,0.061000000000000006
100639,1,0.025916666666666664
100640,1,0.03575
100641,1,0.037333333333333336
100642,1,0.025083333333333332
100643,1,0.03958333333333333
100644,1,0.03375
100645,1,0.06916666666666667
100646,1,0.030500000000000003
100647,1,0.03866666666666666
100648,1,0.020166666666666666
100649,1,0.045000000000000005
100650,1,0.031083333333333334
100651,1,0.03975
100652,1,0.043500000000000004
100653,1,0.05475
100654,1,0.07666666666666667
100655,1,0.03708333333333333
100656,1,0.08349999999999999
100657,1,0.034333333333333334
100658,1,0.048249999999999994
100659,1,0.04583333333333334
100660,1,0.029916666666666664
100661,1,0.029583333333333333
100662,1,0.06183333333333333
100663,1,0.037333333333333336
100664,1,0.042916666666666665
100665,1,0.0385
100666,1,0.0
100667,1,0.14641666666666667
100668,1,0.0
100669,1,0.021166666666666667
100670,1,0.011416666666666667
100671,1,0.019500000000000003
100672,1,0.022000000000000002
100673,1,0.12241666666666667
100674,1,0.03541666666666667
100675,1,0.026666666666666665
100676,1,0.03525
100677,1,0.03275
100678,1,0.04541666666666667
100679,1,0.04608333333333334
100680,1,0.015833333333333335
100681,1,0.0535
100682,1,0.0
100683,1,0.06508333333333333
100684,1,0.04633333333333333
100685,1,0.08266666666666665
100686,1,0.04191666666666667
100687,1,0.033916666666666664
100688,1,0.057499999999999996
100689,1,0.04216666666666666
100690,1,0.03766666666666666
100691,1,0.07866666666666666
100692,1,0.08733333333333332
100693,1,0.0625
100694,1,0.09858333333333333
100695,1,0.06675
100696,1,0.030166666666666668
100697,1,0.025833333333333333
100698,1,0.016
100699,1,0.07933333333333333
100700,1,0.08274999999999999
100701,1,0.0008333333333333333
100702,1,0.03991666666666666
100703,1,0.03616666666666666
100704,1,0.06008333333333333
100705,1,0.05241666666666667
100706,1,0.11491666666666665
100707,1,0.06583333333333334
100708,1,0.05808333333333334
100709,1,0.07533333333333332
100710,1,0.030166666666666668
100711,1,0.03666666666666667
100712,1,0.08633333333333333
100713,1,0.06083333333333333
100714,1,0.025249999999999998
100715,1,0.020666666666666663
100716,1,0.0315
100717,1,0.013916666666666667
100718,1,0.03924999999999999
100719,1,0.016583333333333332
100720,1,0.07033333333333333
100721,1,0.07333333333333333
100722,1,0.05241666666666667
100723,1,0.058916666666666666
100724,1,0.03658333333333333
100725,1,0.008916666666666666
100726,1,0.0265
100727,1,0.012083333333333333
100728,1,0.0007499999999999999
100729,1,0.04383333333333333
100730,1,0.0
100731,1,0.004916666666666666
100732,1,0.05616666666666666
100733,1,0.0405
100734,1,0.11141666666666666
100735,1,0.07783333333333334
100736,1,0.21949999999999997
100737,1,0.12483333333333332
100738,1,0.07675000000000001
100739,1,0.045000000000000005
100740,1,0.05216666666666667
100741,1,0.04383333333333333
100742,1,0.06199999999999999
100743,1,0.03916666666666666
100744,1,0.0
100745,1,0.0005
100746,1,0.0
100747,1,0.02075
100748,1,0.011000000000000001
100749,1,0.010166666666666668
100750,1,0.04425
100751,1,0.05375
100752,1,0.0455
100753,1,0.07658333333333334
100754,1,0.09675
100755,1,0.04558333333333334
100756,1,0.029
100757,1,0.069
100758,1,0.05733333333333333
100759,1,0.041416666666666664
100760,1,0.051583333333333335
100761,1,0.0925
100762,1,0.04541666666666667
100763,1,0.05816666666666667
100764,1,0.04650000000000001
100765,1,0.06283333333333334
100766,1,0.06191666666666667
100767,1,0.6832499999999999
100768,1,0.09616666666666666
100769,1,0.092
100770,1,0.0
100771,1,0.097
100772,1,0.08391666666666667
100773,1,0.07541666666666666
100774,1,0.08908333333333333
100775,1,0.10108333333333333
100776,1,0.05216666666666667
100777,1,0.08449999999999999
100778,1,0.0005833333333333334
100779,1,0.06199999999999999
100780,1,0.013666666666666667
100781,1,0.05316666666666667
100782,1,0.21133333333333332
100783,1,0.19725
100784,1,0.0029999999999999996
100785,1,0.0
100786,1,0.030916666666666665
100787,1,0.09741666666666667
100788,1,0.08258333333333334
100789,1,0.0495
100790,1,0.056916666666666664
100791,1,0.05991666666666667
100792,1,0.11116666666666666
100793,1,0.056833333333333326
100794,1,0.07625
100795,1,0.08841666666666667
100796,1,0.07041666666666667
100797,1,0.027666666666666666
100798,1,0.024583333333333332
100799,1,0.3274166666666667
100800,1,0.545
100801,1,0.0775
100802,1,0.013500000000000002
100803,1,0.0
100804,1,0.08291666666666667
100805,1,0.14116666666666666
100806,1,0.11466666666666667
100807,1,0.0
100808,1,0.051583333333333335
100809,1,0.03275
100810,1,0.01808333333333333
100811,1,0.0019166666666666663
100812,1,0.0125
100813,1,0.051166666666666666
100814,1,0.2346666666666667
100815,1,0.19925
100816,1,0.0
100817,1,0.0019166666666666663
100818,1,0.07266666666666666
100819,1,0.3485833333333333
100820,1,0.0
100821,1,0.0
100822,1,0.10283333333333333
100823,1,0.11708333333333333
100824,1,0.08233333333333333
100825,1,0.205
100826,1,0.20616666666666666
100827,1,0.0765
100828,1,0.19908333333333333
100829,1,0.08733333333333332
100830,1,0.0
100831,1,0.05991666666666667
100832,1,0.069
100833,1,0.04283333333333333
100834,1,0.00475
100835,1,0.035166666666666666
100836,1,0.07133333333333333
100837,1,0.028
100838,1,0.0275
100839,1,0.03958333333333333
100840,1,0.0
100841,1,0.09474999999999999
100842,1,0.07908333333333334
100843,1,0.10175000000000001
100844,1,0.0
100845,1,0.0
100846,1,0.07508333333333334
100847,1,0.08608333333333333
100848,1,0.09925
100849,1,0.01925
100850,1,0.09175000000000001
100851,1,0.04758333333333333
100852,1,0.07058333333333333
100853,1,0.05525
100854,1,0.052500000000000005
100855,1,0.01608333333333333
100856,1,0.24258333333333335
100857,1,0.264
100858,1,0.06649999999999999
100859,1,0.0145
100860,1,0.0
100861,1,0.07800000000000001
100862,1,0.050166666666666665
100863,1,0.02333333333333333
100864,1,0.06616666666666667
100865,1,0.07283333333333333
100866,1,0.050499999999999996
100867,1,0.30575
100868,1,0.03133333333333333
100869,1,0.09033333333333332
100870,1,0.0235
100871,1,0.08675000000000001
100872,1,0.0165
100873,1,0.018333333333333333
100874,1,0.1265
100875,1,0.04083333333333333
100876,1,0.060583333333333336
100877,1,0.028749999999999998
100878,1,0.05225
100879,1,0.36816666666666664
100880,1,0.08516666666666667
100881,1,0.03741666666666667
100882,1,0.0
100883,1,0.08591666666666667
100884,1,0.013166666666666667
100885,1,0.27058333333333334
100886,1,0.15291666666666667
100887,1,0.0
100888,1,0.021166666666666667
100889,1,0.09083333333333334
100890,1,0.046
100891,1,0.015499999999999998
100892,1,0.08449999999999999
100893,1,0.01325
100894,1,0.01625
100895,1,0.025666666666666664
100896,1,0.01375
100897,1,0.006666666666666666
100898,1,0.013083333333333334
100899,1,0.0026666666666666666
100900,1,0.0755
100901,1,0.020583333333333332
100902,1,0.013083333333333334
100903,1,0.020166666666666666
100904,1,0.0
100905,1,0.16366666666666665
100906,1,0.059166666666666666
100907,1,0.10658333333333332
100908,1,0.06366666666666666
100909,1,0.03191666666666667
100910,1,0.010416666666666666
100911,1,0.005666666666666666
100912,1,0.016416666666666666
100913,1,0.07200000000000001
100914,1,0.03616666666666666
100915,1,0.049249999999999995
100916,1,0.06666666666666667
100917,1,0.049666666666666665
100918,1,0.09458333333333334
100919,1,0.05783333333333333
100920,1,0.04125
100921,1,0.041333333333333326
100922,1,0.19891666666666669
100923,1,0.0
100924,1,0.0
100925,1,0.05783333333333333
100926,1,0.03191666666666667
100927,1,0.06583333333333334
100928,1,0.07558333333333332
100929,1,0.04508333333333333
100930,1,0.05733333333333333
100931,1,0.0
100932,1,0.05541666666666667
100001,2,0.006979166666666667
100002,2,0.0033680555555555556
100003,2,0.004201388888888889
100004,2,0.0
100005,2,0.04017361111111111
100006,2,0.020069444444444445
100007,2,0.027430555555555555
100008,2,0.057812499999999996
100009,2,0.03729166666666667
100010,2,0.04836805555555555
100011,2,0.013090277777777777
100012,2,0.04493055555555556
100013,2,0.030243055555555558
100014,2,0.03027777777777778
100015,2,0.015034722222222222
100016,2,0.009895833333333333
100017,2,0.010729166666666666
100018,2,0.02291666666666667
100019,2,0.010763888888888889
100020,2,0.00986111111111111
100021,2,0.021354166666666667
100022,2,0.030555555555555558
100023,2,0.04677083333333334
100024,2,0.0153125
100025,2,0.019444444444444445
100026,2,0.0103125
100027,2,0.009756944444444445
100028,2,0.02711805555555556
100029,2,0.0023958333333333336
100030,2,0.005625000000000001
100031,2,0.00038194444444444446
100032,2,0.020208333333333335
100033,2,0.0021875
100034,2,0.0159375
100035,2,0.001979166666666667
100036,2,0.035
100037,2,0.002881944444444445
100038,2,0.008611111111111111
100039,2,0.002638888888888889
100040,2,0.018368055555555554
100041,2,0.012465277777777777
100042,2,0.008715277777777778
100043,2,0.008229166666666668
100044,2,0.007083333333333334
100045,2,0.008090277777777778
100046,2,0.007986111111111112
100047,2,0.010659722222222223
100048,2,0.016284722222222225
100049,2,0.010798611111111111
100050,2,0.008194444444444443
100051,2,0.025277777777777777
100052,2,0.01986111111111111
100053,2,0.024097222222222225
100054,2,0.008784722222222223
100055,2,0.011666666666666665
100056,2,0.017881944444444447
100057,2,0.011076388888888889
100058,2,0.022881944444444444
100059,2,0.005138888888888889
100060,2,0.017118055555555553
100061,2,0.008055555555555555
100062,2,0.018090277777777778
100063,2,0.012673611111111111
100064,2,0.007395833333333333
100065,2,0.002013888888888889
100066,2,0.003333333333333333
100067,2,0.0034375
100068,2,0.0023958333333333336
100069,2,0.0043055555555555555
100070,2,0.007534722222222222
100071,2,0.0115625
100072,2,0.005868055555555555
100073,2,0.004479166666666667
100074,2,0.007326388888888888
100075,2,0.0030555555555555557
100076,2,0.024930555555555553
100077,2,0.007430555555555556
100078,2,0.007708333333333334
100079,2,0.007395833333333333
100080,2,0.004201388888888889
100081,2,0.007013888888888889
100082,2,0.008611111111111111
100083,2,0.03329861111111111
100084,2,0.03791666666666667
100085,2,0.044270833333333336
100086,2,0.032777777777777774
100087,2,0.031111111111111114
100088,2,0.02607638888888889
100089,2,0.014166666666666668
100090,2,0.01513888888888889
100091,2,0.006631944444444445
100092,2,0.020625
100093,2,0.026319444444444444
100094,2,0.031076388888888893
100095,2,0.012048611111111112
100096,2,0.0121875
100097,2,0.011180555555555556
100098,2,0.00920138888888889
100099,2,0.008854166666666668
100100,2,0.006527777777777778
100101,2,0.006006944444444444
100102,2,0.009305555555555556
100103,2,0.010486111111111111
100104,2,0.007500000000000001
100105,2,0.008958333333333334
100106,2,0.006875
100107,2,0.0019097222222222224
100108,2,0.0196875
100109,2,0.0025694444444444445
100110,2,0.004027777777777778
100111,2,0.009305555555555556
100112,2,0.0084375
100113,2,0.003854166666666667
100114,2,0.004166666666666667
100115,2,0.005902777777777778
100116,2,0.02326388888888889
100117,2,0.003576388888888889
100118,2,0.0040625
100119,2,0.0006944444444444445
100120,2,0.007361111111111112
100121,2,0.005104166666666667
100122,2,0.007152777777777778
100123,2,0.012152777777777778
100124,2,0.0071874999999999994
100125,2,0.008784722222222223
100126,2,0.0096875
100127,2,0.004409722222222222
100128,2,0.005451388888888889
100129,2,0.008645833333333333
100130,2,0.01947916666666667
100131,2,0.02440972222222222
100132,2,0.04670138888888889
100133,2,0.005416666666666667
100134,2,0.01972222222222222
100135,2,0.03774305555555556
100136,2,0.04065972222222222
100137,2,0.07861111111111112
100138,2,0.02888888888888889
100139,2,0.028055555555555556
100140,2,0.03909722222222222
100141,2,0.04586805555555556
100142,2,0.03885416666666666
100143,2,0.06461805555555555
100144,2,0.0253125
100145,2,0.006493055555555556
100146,2,0.007534722222222222
100147,2,0.010208333333333333
